Asset Id,Feature,Sub-Feature,Org,Direction,Route,Ramp #,Ramp ID,Lane Location,From MP/Offset,To MP/Offset,Length/Area(ft),Lat,Long
1525352,Pipe Opening Location,CMP,Cordes Junction,,I-17,248,E,Right,248.52,248.52,,34.138906,-112.148287
1525353,Pipe Opening Location,CMP,Cordes Junction,,I-17,248,E,Right,248.39,248.39,,34.136206,-112.146906
1525353,Pipe Opening Location,CMP,Cordes Junction,,I-17,248,E,Right,248.39,248.39,,34.136206,-112.146906
1525354,Down Drain,Down Drain,Cordes Junction,,I-17,248,E,Right,248.39,248.39,,34.136214,-112.146728
1525355,Pipe Opening Location,CMP,Cordes Junction,,I-17,248,E,Right,248.46,248.46,,34.137282,-112.146978
1525355,Pipe Opening Location,CMP,Cordes Junction,,I-17,248,E,Right,248.46,248.46,,34.137282,-112.146978
917905,Roadway Cut Ditches,Unpaved Cut Ditch,Cordes Junction,,I-17,248,A,Right,248.31,248.35,212.10,34.135034,-112.146632
917906,Roadway Cut Ditches,Unpaved Cut Ditch,Cordes Junction,,I-17,248,G,Right,248.39,248.50,584.21,34.136062,-112.146209
918029,Roadway Cut Ditches,Unpaved Cut Ditch,Cordes Junction,,I-17,248,A,Right,248.27,248.37,534.93,34.134465,-112.146776
918030,Roadway Cut Ditches,Unpaved Cut Ditch,Cordes Junction,,I-17,248,G,Right,248.37,248.50,665.42,34.135836,-112.146132
918042,Roadway Cut Ditches,Unpaved Cut Ditch,Cordes Junction,,I-17,248,J,Right,248.41,248.41,845.20,34.143256,-112.150096
918104,Roadway Cut Ditches,Unpaved Cut Ditch,Cordes Junction,,I-17,248,J,Right,248.39,248.43,391.44,34.136051,-112.146179
918105,Roadway Cut Ditches,Unpaved Cut Ditch,Cordes Junction,,I-17,248,J,Right,248.47,248.54,758.32,34.137658,-112.147362
918106,Roadway Cut Ditches,Unpaved Cut Ditch,Cordes Junction,,I-17,248,J,Right,248.41,248.41,298.54,34.140631,-112.149709
918115,Roadway Cut Ditches,Unpaved Cut Ditch,Cordes Junction,,I-17,248,J,Right,248.54,248.47,599.30,34.139153,-112.148407
918116,Roadway Cut Ditches,Unpaved Cut Ditch,Cordes Junction,,I-17,248,J,Right,248.40,248.39,100.43,34.136286,-112.146606
1524392,Curb,Freeway Rolled Curb,Cordes Junction,,I-17,251,S,Left,252.16,252.13,157.72,34.188116,-112.133424
1524393,Curb,Embankment Curb,Cordes Junction,,I-17,251,S,Left,252.13,252.1,167.85,34.187665,-112.133565
1524394,Curb,Single Curb,Cordes Junction,,I-17,251,S,Left,252.08,252.04,201.01,34.186951,-112.133864
1524395,Curb,Curb and Gutter,Cordes Junction,,I-17,251,S,Left,251.99,251.84,1056.19,34.185715,-112.133913
1524396,Catch Basin,Grate W/Curbopening Inlet,Cordes Junction,,I-17,251,S,Left,251.90,251.90,,34.183387,-112.134532
1524397,Curb,Single Curb,Cordes Junction,,I-17,251,S,Right,251.82,251.82,67.91,34.183269,-112.134648
1524398,Curb,Single Curb,Cordes Junction,,I-17,251,S,Right,252.16,252.06,521.77,34.188061,-112.133516
1524399,Curb,Curb and Gutter,Cordes Junction,,I-17,251,S,Right,252.04,251.82,1165.94,34.186456,-112.134084
1524400,Curb,Embankment Curb,Cordes Junction,,I-17,251,S,Left,251.89,251.89,248.06,34.18425,-112.134465
1524401,Curb,Embankment Curb,Cordes Junction,,I-17,251,J,Left,251.83,251.76,349.23,34.183354,-112.134757
1524402,Curb,Embankment Curb,Cordes Junction,,I-17,251,J,Left,251.82,251.78,242.23,34.183288,-112.134681
1524463,Curb,Embankment Curb,Cordes Junction,,I-17,251,X,Right,252.1,252.1,41.2,34.187201,-112.133725
1524464,Curb,Embankment Curb,Cordes Junction,,I-17,251,X,Right,252.09,252.08,51.94,34.187031,-112.133656
1524465,Pipe Opening Location,CMP,Cordes Junction,,I-17,251,X,Left,252.09,252.09,,34.187025,-112.133659
1524465,Pipe Opening Location,CMP,Cordes Junction,,I-17,251,X,Left,252.09,252.09,,34.187025,-112.133659
1524466,Pipe Opening Location,CMP,Cordes Junction,,I-17,251,X,Left,252.10,252.10,,34.18725,-112.133653
1524466,Pipe Opening Location,CMP,Cordes Junction,,I-17,251,X,Left,252.10,252.10,,34.18725,-112.133653
1524467,Pipe Opening Location,CMP,Cordes Junction,,I-17,251,S,Left,252.03,252.03,,34.186246,-112.134506
1524467,Pipe Opening Location,CMP,Cordes Junction,,I-17,251,S,Left,252.03,252.03,,34.186246,-112.134506
1525356,Catch Basin,Catch Basin,Cordes Junction,,I-17,251,S,Left,252.13,252.13,,34.187654,-112.133568
1525357,Pipe Opening Location,CMP,Cordes Junction,,I-17,251,S,Right,252.14,252.14,,34.18783,-112.133638
1525357,Pipe Opening Location,CMP,Cordes Junction,,I-17,251,S,Right,252.14,252.14,,34.18783,-112.133638
1525358,Catch Basin,Grate W/Curbopening Inlet,Cordes Junction,,I-17,251,S,Right,252.10,252.10,,34.186321,-112.134183
1524423,Curb,Embankment Curb,Cordes Junction,,I-17,252,G,Right,252.53,252.63,517.7,34.19301,-112.130329
1524424,Curb,Embankment Curb,Cordes Junction,,I-17,252,A,Right,252.45,252.51,288.03,34.191987,-112.130954
1524425,Curb,Embankment Curb,Cordes Junction,,I-17,252,A,Right,252.51,252.53,86.47,34.192773,-112.130569
1524486,Catch Basin,Flush,Cordes Junction,,I-17,252,C,Right,252.54,252.54,,34.193647,-112.13196
1524487,Catch Basin,Catch Basin,Cordes Junction,,I-17,252,A,Right,252.52,252.52,,34.192793,-112.130371
1524488,Pipe Opening Location,CMP,Cordes Junction,,I-17,252,A,Right,252.52,252.52,,34.192599,-112.129901
1524488,Pipe Opening Location,CMP,Cordes Junction,,I-17,252,A,Right,252.52,252.52,,34.192599,-112.129901
1524492,Spillway,Single Inlet,Cordes Junction,,I-17,252,G,Right,252.55,252.55,,34.193224,-112.130402
1525375,Catch Basin,Flush,Cordes Junction,,I-17,252,E,Right,252.52,252.52,,34.193408,-112.132164
1525376,Pipe Opening Location,CMP,Cordes Junction,,I-17,252,A,Left,252.51,252.51,,34.192795,-112.130751
1525376,Pipe Opening Location,CMP,Cordes Junction,,I-17,252,A,Left,252.51,252.51,,34.192795,-112.130751
1525377,Spillway,Other Spillway,Cordes Junction,,I-17,252,A,Right,252.51,252.51,,34.192787,-112.130569
1525378,Other Drainage Issues,Other Drainage Issues,Cordes Junction,,I-17,252,A,Right,252.52,252.52,,34.192782,-112.130358
1525379,Pipe Opening Location,CMP,Cordes Junction,,I-17,252,E,Right,252.53,252.53,,34.192895,-112.130332
1525379,Pipe Opening Location,CMP,Cordes Junction,,I-17,252,E,Right,252.53,252.53,,34.192895,-112.130332
1525380,Pipe Opening Location,CMP,Cordes Junction,,I-17,252,G,Left,252.55,252.55,,34.193287,-112.130528
1525380,Pipe Opening Location,CMP,Cordes Junction,,I-17,252,G,Left,252.55,252.55,,34.193287,-112.130528
1525381,Pipe Opening Location,CMP,Cordes Junction,,I-17,252,G,Left,252.55,252.55,,34.193339,-112.130488
1525381,Pipe Opening Location,CMP,Cordes Junction,,I-17,252,G,Left,252.55,252.55,,34.193339,-112.130488
1007170,Roadway Cut Ditches,Unpaved Cut Ditch,Cordes Junction,,I-17,256,A,Left,255.77,256.08,813.07,34.234249,-112.111116
1524435,Ditch,Grader Ditch,Cordes Junction,,I-17,256,C,Right,259.38,256.03,17290,34.282493,-112.12041
1524436,Ditch,Grader Ditch,Cordes Junction,,I-17,256,E,Right,256.06,256.08,250.02,34.236026,-112.113177
1524437,Ditch,Grader Ditch,Cordes Junction,,I-17,256,J,Right,255.71,255.78,402.84,34.233158,-112.1174
1524479,Pipe Opening Location,CMP,Cordes Junction,,I-17,256,E,Right,256.05,256.05,,34.235839,-112.113411
1524479,Pipe Opening Location,CMP,Cordes Junction,,I-17,256,E,Right,256.05,256.05,,34.235839,-112.113411
1524480,Pipe Opening Location,CMP,Cordes Junction,,I-17,256,E,Right,256.08,256.08,,34.236316,-112.112314
1524480,Pipe Opening Location,CMP,Cordes Junction,,I-17,256,E,Right,256.08,256.08,,34.236316,-112.112314
1524481,Catch Basin,Catch Basin,Cordes Junction,,I-17,256,A,Left,256.08,256.08,,34.236358,-112.11122
1524482,Pipe Opening Location,CMP,Cordes Junction,,I-17,256,A,Right,256.07,256.07,,34.236243,-112.111057
1524482,Pipe Opening Location,CMP,Cordes Junction,,I-17,256,A,Right,256.07,256.07,,34.236243,-112.111057
1524483,Curb,Embankment Curb,Cordes Junction,,I-17,256,A,Right,256.05,255.75,691.56,34.235906,-112.11107
1524484,Curb,Embankment Curb,Cordes Junction,,I-17,256,A,Right,255.72,255.71,86.78,34.233634,-112.111065
1524485,Spillway,Single Inlet,Cordes Junction,,I-17,256,A,Right,255.72,255.72,,34.233609,-112.111072
1525370,Pipe Opening Location,CMP,Cordes Junction,,I-17,256,E,Right,256.06,256.06,,34.23602,-112.113382
1525370,Pipe Opening Location,CMP,Cordes Junction,,I-17,256,E,Right,256.06,256.06,,34.23602,-112.113382
1525371,Pipe Opening Location,CMP,Cordes Junction,,I-17,256,E,Right,256.09,256.09,,34.236433,-112.112516
1525371,Pipe Opening Location,CMP,Cordes Junction,,I-17,256,E,Right,256.09,256.09,,34.236433,-112.112516
1525372,Pipe Opening Location,CMP,Cordes Junction,,I-17,256,E,Right,256.09,256.09,,34.236608,-112.11124
1525372,Pipe Opening Location,CMP,Cordes Junction,,I-17,256,E,Right,256.09,256.09,,34.236608,-112.11124
1525373,Box Culvert Location (CBC),Box Culvert (CBC),Cordes Junction,,I-17,256,G,Right,256.19,256.19,,34.237971,-112.111028
913839,Roadway Cut Ditches,Unpaved Cut Ditch,Cordes Junction,,I-17,256,J,Right,255.68,255.81,699.16,34.233611,-112.117467
913841,Roadway Cut Ditches,Unpaved Cut Ditch,Cordes Junction,,I-17,256,E,Right,256.09,256.02,1890.90,34.236507,-112.111306
913842,Roadway Cut Ditches,Unpaved Cut Ditch,Cordes Junction,,I-17,256,E,Right,256.06,256.07,103.39,34.235213,-112.116885
913843,Roadway Cut Ditches,Unpaved Cut Ditch,Cordes Junction,,I-17,256,E,Right,256.07,256.08,442.26,34.236268,-112.112675
913874,Roadway Cut Ditches,Unpaved Cut Ditch,Cordes Junction,,I-17,256,C,Right,256.06,256.27,1112.45,34.23809,-112.115536
913971,Roadway Cut Ditches,Unpaved Cut Ditch,Cordes Junction,,I-17,256,C,Left,256.09,256.27,963.14,34.237714,-112.11571
913972,Roadway Cut Ditches,Unpaved Cut Ditch,Cordes Junction,,I-17,256,J,Left,255.56,255.81,1310.72,34.235207,-112.116955
913973,Roadway Cut Ditches,Unpaved Cut Ditch,Cordes Junction,,I-17,256,G,Left,256.09,256.28,1025.24,34.236515,-112.111273
1524422,Curb,Embankment Curb,Cordes Junction,,I-17,259,J,Right,259.44,259.41,144.01,34.283236,-112.121056
1524474,Spillway,Single Inlet,Cordes Junction,,I-17,259,J,Right,259.44,259.44,,34.283214,-112.121003
1524475,Pipe Opening Location,CMP,Cordes Junction,,I-17,259,J,Right,259.43,259.43,,34.283115,-112.12105
1524475,Pipe Opening Location,CMP,Cordes Junction,,I-17,259,J,Right,259.43,259.43,,34.283115,-112.12105
1524476,Pipe Opening Location,CMP,Cordes Junction,,I-17,259,J,Right,259.53,259.53,,34.284799,-112.120888
1524476,Pipe Opening Location,CMP,Cordes Junction,,I-17,259,J,Right,259.53,259.53,,34.284799,-112.120888
1524477,Catch Basin,Catch Basin,Cordes Junction,,I-17,259,E,Right,259.45,259.45,,34.283888,-112.120191
1524489,Pipe Opening Location,CMP,Cordes Junction,,I-17,259,G,Right,252.55,252.55,,34.193271,-112.130137
1524489,Pipe Opening Location,CMP,Cordes Junction,,I-17,259,G,Right,252.55,252.55,,34.193271,-112.130137
1524490,Pipe Opening Location,CMP,Cordes Junction,,I-17,259,G,Right,252.55,252.55,,34.193216,-112.130184
1524490,Pipe Opening Location,CMP,Cordes Junction,,I-17,259,G,Right,252.55,252.55,,34.193216,-112.130184
1524491,Catch Basin,Catch Basin,Cordes Junction,,I-17,259,G,Right,252.55,252.55,,34.193233,-112.130167
1525364,Catch Basin,Catch Basin,Cordes Junction,,I-17,259,J,Left,259.43,259.43,,34.283264,-112.120865
1525365,Pipe Opening Location,CMP,Cordes Junction,,I-17,259,G,Left,259.51,259.51,,34.284582,-112.12096
1525365,Pipe Opening Location,CMP,Cordes Junction,,I-17,259,G,Left,259.51,259.51,,34.284582,-112.12096
1525366,Catch Basin,Catch Basin,Cordes Junction,,I-17,259,A,Right,259.43,259.43,,34.283636,-112.120028
1525368,Pipe Opening Location,CMP,Cordes Junction,,I-17,259,E,Right,256.05,256.05,,34.235797,-112.113917
1525368,Pipe Opening Location,CMP,Cordes Junction,,I-17,259,E,Right,256.05,256.05,,34.235797,-112.113917
1525369,Pipe Opening Location,CMP,Cordes Junction,,I-17,259,E,Right,256.03,256.03,,34.235627,-112.113748
1525369,Pipe Opening Location,CMP,Cordes Junction,,I-17,259,E,Right,256.03,256.03,,34.235627,-112.113748
1540726,Catch Basin,Catch Basin,Cordes Junction,,I-17,259,J,Right,259.30,259.30,,34.281648,-112.119617
1540727,Pipe Opening Location,CMP,Cordes Junction,,I-17,259,J,Right,259.30,259.30,,34.28153,-112.119818
1540727,Pipe Opening Location,CMP,Cordes Junction,,I-17,259,J,Right,259.30,259.30,,34.28153,-112.119818
913846,Roadway Cut Ditches,Unpaved Cut Ditch,Cordes Junction,,I-17,259,A,Right,259.23,259.44,1133.25,34.281054,-112.118312
913847,Roadway Cut Ditches,Paved Cut Ditch,Cordes Junction,,I-17,259,E,Right,259.45,259.45,210.12,34.283742,-112.120323
913848,Roadway Cut Ditches,Paved Cut Ditch,Cordes Junction,,I-17,259,E,Right,259.44,259.44,222.41,34.28339,-112.120888
913849,Roadway Cut Ditches,Unpaved Cut Ditch,Cordes Junction,,I-17,259,G,Right,259.45,259.63,983.50,34.283842,-112.120148
913974,Roadway Cut Ditches,Unpaved Cut Ditch,Cordes Junction,,I-17,259,A,Left,259.23,259.44,1137.95,34.281026,-112.118381
913975,Roadway Cut Ditches,Unpaved Cut Ditch,Cordes Junction,,I-17,259,G,Left,259.45,259.63,985.28,34.283745,-112.12034
913989,Roadway Cut Ditches,Unpaved Cut Ditch,Cordes Junction,,I-17,259,J,Left,259.44,259.29,832.80,34.283387,-112.120888
2055935,Curb,Curb and Gutter,Cordes Junction,,I-17,262,E,Right,262.52,262.52,245.7,34.332789,-112.123981
2055936,Curb,Curb and Gutter,Cordes Junction,,I-17,262,E,Right,262.99,262.99,115.68,34.333253,-112.120476
2055937,Curb,Curb and Gutter,Cordes Junction,,I-17,262,E,Right,262.99,262.99,52.62,34.333071,-112.119344
2055938,Catch Basin,Curb Opening/Inlet Only,Cordes Junction,,I-17,262,E,Right,262.99,262.99,,34.33306,-112.119251
2055939,Curb,Single Curb,Cordes Junction,,I-17,262,E,Left,263,263,224.09,34.332965,-112.118241
2055940,Curb,Single Curb,Cordes Junction,,I-17,262,E,Left,263,263,30.18,34.333151,-112.119245
2055941,Curb,Single Curb,Cordes Junction,,I-17,262,E,Left,263,263,69.34,34.333287,-112.120076
2055942,Curb,Single Curb,Cordes Junction,,I-17,262,E,Left,263.01,263.01,224.37,34.333399,-112.12053
2055943,Curb,Single Curb,Cordes Junction,,I-17,262,E,Left,263,263,225.69,34.333477,-112.121268
2055944,Curb,Single Curb,Cordes Junction,,I-17,262,E,Left,263,263,74.64,34.333305,-112.120334
2055945,Curb,Single Curb,Cordes Junction,,I-17,262,E,Left,263,263,42.12,34.333145,-112.119377
2055946,Curb,Single Curb,Cordes Junction,,I-17,262,E,Left,263,263,224.31,34.333049,-112.118986
2055947,Catch Basin,Concrete Half Barrier 'f',Cordes Junction,,I-17,262,E,Right,263.01,263.01,,34.333178,-112.119195
2056029,Box Culvert Location (CBC),Box Culvert (CBC),Cordes Junction,,I-17,262,E,Right,262.52,262.52,,34.333669,-112.122878
2056031,Box Culvert Location (CBC),Box Culvert (CBC),Cordes Junction,,I-17,262,E,Right,262.97,262.97,,34.333302,-112.122691
2056032,Pipe Opening Location,CMP,Cordes Junction,,I-17,262,E,Right,262.97,262.97,,34.333239,-112.12242
2056032,Pipe Opening Location,CMP,Cordes Junction,,I-17,262,E,Right,262.97,262.97,,34.333239,-112.12242
2057629,Catch Basin,Concrete Half Barrier 'f',Cordes Junction,,I-17,262,A,Right,262.09,262.09,,34.320257,-112.12236
2057630,Catch Basin,Concrete Half Barrier 'f',Cordes Junction,,I-17,262,A,Right,262.09,262.09,,34.320268,-112.12239
2057631,Catch Basin,Concrete Half Barrier 'f',Cordes Junction,,I-17,262,A,Right,262.10,262.10,,34.320428,-112.122251
2057632,Catch Basin,Concrete Half Barrier 'f',Cordes Junction,,I-17,262,A,Right,262.11,262.11,,34.320527,-112.122258
2057633,Catch Basin,Concrete Half Barrier 'f',Cordes Junction,,I-17,262,A,Right,262.11,262.11,,34.320576,-112.122271
2057635,Ditch,Other Ditch,Cordes Junction,,I-17,262,A,Right,262.15,262.32,877.98,34.321087,-112.122008
2057637,Curb,Curb and Gutter,Cordes Junction,,I-17,262,E,Right,262.53,262.52,38.62,34.326293,-112.119547
2057638,Curb,Curb and Gutter,Cordes Junction,,I-17,262,E,Left,262.53,262.53,263.48,34.326195,-112.118676
2057641,Curb,Curb and Gutter,Cordes Junction,,I-17,262,A,Right,262.47,262.52,391.81,34.325482,-112.120121
2057643,Spillway,Curb Inlet Spillway,Cordes Junction,,I-17,262,A,Right,262.47,262.47,,34.325515,-112.120098
2057652,Curb,Single Curb,Cordes Junction,,I-17,262,A,Left,262.51,262.47,240.05,34.326108,-112.119854
2057684,Curb,Curb and Gutter,Cordes Junction,,I-17,262,J,Left,262.99,262.99,32.93,34.333242,-112.120447
2057696,Catch Basin,Flush,Cordes Junction,,I-17,262,E,Right,263.01,263.01,,34.332877,-112.116857
2057697,Ditch,Other Ditch,Cordes Junction,,I-17,262,E,Right,263.01,263.02,669.65,34.332822,-112.116907
2057698,Ditch,Other Ditch,Cordes Junction,,I-17,262,E,Right,263.02,263.24,1153.67,34.333393,-112.118941
2057700,Ditch,Other Ditch,Cordes Junction,,I-17,262,C,Right,263.24,263.02,1159.14,34.336581,-112.119349
2057705,Other Drainage Issues,Other Drainage Issues,Cordes Junction,,I-17,262,C,Right,263.21,263.21,,34.336287,-112.11948
2057707,Ditch,Other Ditch,Cordes Junction,,I-17,262,A,Right,262.8,262.91,569.42,34.330406,-112.120033
2057713,Curb,Curb and Gutter,Cordes Junction,,I-17,262,A,Left,262.98,262.99,30.87,34.332928,-112.119188
2057714,Ditch,Other Ditch,Cordes Junction,,I-17,262,E,Right,262.99,262.99,552.47,34.332901,-112.118834
2057715,Ditch,Other Ditch,Cordes Junction,,I-17,262,E,Right,262.52,262.52,521.25,34.333474,-112.122947
2057899,Spillway,Curb Inlet Spillway,Cordes Junction,,I-17,262,E,Right,262.52,262.52,,34.331873,-112.124757
2057900,Curb,Curb and Gutter,Cordes Junction,,I-17,262,E,Right,262.52,262.52,344.93,34.331865,-112.124707
2057901,Catch Basin,Grate W/Curbopening Inlet,Cordes Junction,,I-17,262,E,Right,262.52,262.52,,34.331389,-112.125382
2057902,Catch Basin,Grate W/Curbopening Inlet,Cordes Junction,,I-17,262,E,Right,262.52,262.52,,34.331502,-112.125173
2057903,Curb,Single Curb,Cordes Junction,,I-17,262,E,Left,262.52,262.52,216.7,34.331468,-112.125428
2057904,Curb,Single Curb,Cordes Junction,,I-17,262,E,Left,262.52,262.52,21.25,34.331895,-112.124889
2057905,Curb,Single Curb,Cordes Junction,,I-17,262,E,Right,262.52,262.52,30.44,34.33189,-112.124592
2057906,Curb,Single Curb,Cordes Junction,,I-17,262,E,Left,262.52,262.52,17.02,34.332225,-112.124443
2057907,Curb,Single Curb,Cordes Junction,,I-17,262,E,Left,262.52,262.52,81.48,34.332299,-112.124381
2057908,Curb,Curb and Gutter,Cordes Junction,,I-17,262,E,Right,262.52,262.52,268.66,34.332833,-112.124014
2057910,Curb,Single Curb,Cordes Junction,,I-17,262,E,Left,262.52,262.52,88.85,34.332497,-112.124245
2057911,Curb,Single Curb,Cordes Junction,,I-17,262,E,Left,262.52,262.52,12.66,34.332324,-112.124487
2057912,Spillway,Rock Lined Spillway,Cordes Junction,,I-17,262,E,Right,262.52,262.52,,34.332368,-112.124556
2057917,Curb,Curb and Gutter,Cordes Junction,,I-17,262,E,Right,262.52,262.52,385.64,34.332246,-112.124854
2057918,Catch Basin,Catch Basin,Cordes Junction,,I-17,262,E,Right,262.52,262.52,,34.331501,-112.125478
2057919,Curb,Single Curb,Cordes Junction,,I-17,262,E,Left,262.52,262.52,211.28,34.331498,-112.125435
2057920,Curb,Single Curb,Cordes Junction,,I-17,262,E,Left,262.52,262.52,20.89,34.331977,-112.124972
2057923,Curb,Single Curb,Cordes Junction,,I-17,262,E,Left,262.52,262.52,173.06,34.330885,-112.126049
2057924,Curb,Single Curb,Cordes Junction,,I-17,262,E,Left,262.52,262.52,172.84,34.331234,-112.125719
2057927,Ditch,Other Ditch,Cordes Junction,,I-17,262,E,Right,262.52,262.52,473.66,34.330506,-112.126359
2057936,Ditch,Other Ditch,Cordes Junction,,I-17,262,E,Right,262.52,262.52,190.79,34.33086,-112.126231
2057937,Pipe Opening Location,CMP,Cordes Junction,,I-17,262,E,Right,262.52,262.52,,34.330912,-112.12641
2057937,Pipe Opening Location,CMP,Cordes Junction,,I-17,262,E,Right,262.52,262.52,,34.330912,-112.12641
2057938,Pipe Opening Location,CMP,Cordes Junction,,I-17,262,E,Right,262.52,262.52,,34.330374,-112.126246
2057938,Pipe Opening Location,CMP,Cordes Junction,,I-17,262,E,Right,262.52,262.52,,34.330374,-112.126246
2057991,Spillway,Other Spillway,Cordes Junction,,I-17,262,E,Right,262.9,,,34.332752,-112.124663
2057992,Pipe Opening Location,CMP,Cordes Junction,,I-17,262,E,Right,262.89,,,34.332758,-112.124676
2057992,Pipe Opening Location,CMP,Cordes Junction,,I-17,262,E,Right,262.89,,,34.332758,-112.124676
2057993,Pipe Opening Location,CMP,Cordes Junction,,I-17,262,E,Right,262.88,,,34.332253,-112.124225
2057993,Pipe Opening Location,CMP,Cordes Junction,,I-17,262,E,Right,262.88,,,34.332253,-112.124225
2057994,Pipe Opening Location,CMP,Cordes Junction,,I-17,262,E,Right,262.89,,,34.332615,-112.124507
2057994,Pipe Opening Location,CMP,Cordes Junction,,I-17,262,E,Right,262.89,,,34.332615,-112.124507
915996,Roadway Cut Ditches,Unpaved Cut Ditch,Cordes Junction,,I-17,262,J,Right,262.40,262.72,1692.43,34.33083,-112.124261
